id;title;key;value;__parentId
gid://shopify/Product/8577771438375;Piercing We Love Sapphire De Ouro Amarelo 18K E Diamante;;;
gid://shopify/Metafield/30885795823911;;genero;"[""Feminino""]";gid://shopify/Product/8577771438375
gid://shopify/Metafield/30885795856679;;metal;Ouro Amarelo;gid://shopify/Product/8577771438375
gid://shopify/Metafield/30885795889447;;cobertura;Ouro Amarelo;gid://shopify/Product/8577771438375
gid://shopify/Metafield/30885795922215;;pedra;"[""Diamante""]";gid://shopify/Product/8577771438375
gid://shopify/Metafield/30885795954983;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8577771438375
gid://shopify/Product/8577771503911;Piercing We Love Sapphire De Ouro Branco 18K E Diamante;;;
gid://shopify/Metafield/30885796086055;;genero;"[""Feminino""]";gid://shopify/Product/8577771503911
gid://shopify/Metafield/30885796118823;;metal;Ouro Branco;gid://shopify/Product/8577771503911
gid://shopify/Metafield/30885796151591;;cobertura;Ouro Branco;gid://shopify/Product/8577771503911
gid://shopify/Metafield/30885796184359;;pedra;"[""Diamante""]";gid://shopify/Product/8577771503911
gid://shopify/Metafield/30885796217127;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8577771503911
gid://shopify/Product/8577771667751;Piercing We Love Sapphire De Ouro Rosa 18K E Safira;;;
gid://shopify/Metafield/30885797167399;;genero;"[""Feminino""]";gid://shopify/Product/8577771667751
gid://shopify/Metafield/30885797200167;;metal;Ouro Rosa;gid://shopify/Product/8577771667751
gid://shopify/Metafield/30885797265703;;cobertura;Ouro Rosa;gid://shopify/Product/8577771667751
gid://shopify/Metafield/30885797298471;;pedra;"[""Safira""]";gid://shopify/Product/8577771667751
gid://shopify/Metafield/30885797331239;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos.";gid://shopify/Product/8577771667751
gid://shopify/Product/8577772454183;Brinco Pop Chain De Prata Com Ouro Amarelo - G;;;
gid://shopify/Metafield/30885801492775;;genero;"[""Feminino""]";gid://shopify/Product/8577772454183
gid://shopify/Metafield/30885801591079;;metal;Prata;gid://shopify/Product/8577772454183
gid://shopify/Metafield/30885801656615;;cobertura;Ouro Amarelo;gid://shopify/Product/8577772454183
gid://shopify/Metafield/30885801722151;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos;
Para peças em prata o primeiro banho é cortesia;
Para peças ocas, evite atritos ou batidas.";gid://shopify/Product/8577772454183
gid://shopify/Product/8577772618023;Brinco Pop Chain De Prata Com Ouro Amarelo - P;;;
gid://shopify/Metafield/30885802049831;;genero;"[""Feminino""]";gid://shopify/Product/8577772618023
gid://shopify/Metafield/30885802082599;;metal;Prata;gid://shopify/Product/8577772618023
gid://shopify/Metafield/30885802115367;;cobertura;Ouro Amarelo;gid://shopify/Product/8577772618023
gid://shopify/Metafield/30885802148135;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos;
Para peças em prata o primeiro banho é cortesia;
Para peças ocas, evite atritos ou batidas.";gid://shopify/Product/8577772618023
gid://shopify/Product/8577772716327;Brinco Pop Chain De Prata Com Ouro Amarelo;;;
gid://shopify/Metafield/30885802901799;;genero;"[""Feminino""]";gid://shopify/Product/8577772716327
gid://shopify/Metafield/30885802934567;;metal;Prata;gid://shopify/Product/8577772716327
gid://shopify/Metafield/30885802967335;;cobertura;Ouro Amarelo;gid://shopify/Product/8577772716327
gid://shopify/Metafield/30885803000103;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos;
Para peças em prata o primeiro banho é cortesia;
Para peças ocas, evite atritos ou batidas.";gid://shopify/Product/8577772716327
gid://shopify/Product/8577772814631;Brinco Pop Chain De Prata Com Ouro Amarelo;;;
gid://shopify/Metafield/30885803065639;;genero;"[""Feminino""]";gid://shopify/Product/8577772814631
gid://shopify/Metafield/30885803098407;;metal;Prata;gid://shopify/Product/8577772814631
gid://shopify/Metafield/30885803131175;;cobertura;Ouro Amarelo;gid://shopify/Product/8577772814631
gid://shopify/Metafield/30885803163943;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos;
Para peças em prata o primeiro banho é cortesia;
Para peças ocas, evite atritos ou batidas.";gid://shopify/Product/8577772814631
gid://shopify/Product/8577772945703;Brinco Pop Chain De Prata Com Ouro Amarelo;;;
gid://shopify/Metafield/30885803786535;;genero;"[""Feminino""]";gid://shopify/Product/8577772945703
gid://shopify/Metafield/30885803819303;;metal;Prata;gid://shopify/Product/8577772945703
gid://shopify/Metafield/30885803852071;;cobertura;Ouro Amarelo;gid://shopify/Product/8577772945703
gid://shopify/Metafield/30885803884839;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos;
Para peças em prata o primeiro banho é cortesia;
Para peças ocas, evite atritos ou batidas.";gid://shopify/Product/8577772945703
gid://shopify/Product/8577773076775;Brinco Pop Chain De Prata Com Ródio Negro - G;;;
gid://shopify/Metafield/30885804048679;;genero;"[""Feminino""]";gid://shopify/Product/8577773076775
gid://shopify/Metafield/30885804081447;;metal;Prata;gid://shopify/Product/8577773076775
gid://shopify/Metafield/30885804114215;;cobertura;Ródio Negro;gid://shopify/Product/8577773076775
gid://shopify/Metafield/30885804146983;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos;
Para peças em prata o primeiro banho é cortesia;
Para peças ocas, evite atritos ou batidas.";gid://shopify/Product/8577773076775
gid://shopify/Product/8577773306151;Brinco Pop Chain De Prata Com Ródio Negro - P;;;
gid://shopify/Metafield/30885805130023;;genero;"[""Feminino""]";gid://shopify/Product/8577773306151
gid://shopify/Metafield/30885805162791;;metal;Prata;gid://shopify/Product/8577773306151
gid://shopify/Metafield/30885805195559;;cobertura;Ródio Negro;gid://shopify/Product/8577773306151
gid://shopify/Metafield/30885805228327;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos;
Para peças em prata o primeiro banho é cortesia;
Para peças ocas, evite atritos ou batidas.";gid://shopify/Product/8577773306151
gid://shopify/Product/8577773404455;Brinco Pop Chain De Prata Com Ródio Negro;;;
gid://shopify/Metafield/30885805981991;;genero;"[""Feminino""]";gid://shopify/Product/8577773404455
gid://shopify/Metafield/30885806014759;;metal;Prata;gid://shopify/Product/8577773404455
gid://shopify/Metafield/30885806047527;;cobertura;Ródio Negro;gid://shopify/Product/8577773404455
gid://shopify/Metafield/30885806080295;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos;
Para peças em prata o primeiro banho é cortesia;
Para peças ocas, evite atritos ou batidas.";gid://shopify/Product/8577773404455
gid://shopify/Product/8577773502759;Brinco Pop Chain De Prata Com Ródio Negro;;;
gid://shopify/Metafield/30885806801191;;genero;"[""Feminino""]";gid://shopify/Product/8577773502759
gid://shopify/Metafield/30885806833959;;metal;Prata;gid://shopify/Product/8577773502759
gid://shopify/Metafield/30885806866727;;cobertura;Ródio Negro;gid://shopify/Product/8577773502759
gid://shopify/Metafield/30885806899495;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos;
Para peças em prata o primeiro banho é cortesia;
Para peças ocas, evite atritos ou batidas.";gid://shopify/Product/8577773502759
gid://shopify/Product/8577773699367;Colar Pop Chain De Prata Com Ouro Amarelo;;;
gid://shopify/Metafield/30885807620391;;genero;"[""Feminino""]";gid://shopify/Product/8577773699367
gid://shopify/Metafield/30885807653159;;metal;Prata;gid://shopify/Product/8577773699367
gid://shopify/Metafield/30885807685927;;cobertura;Ouro Amarelo;gid://shopify/Product/8577773699367
gid://shopify/Metafield/30885807718695;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos;
Para peças em prata o primeiro banho é cortesia;
Para peças ocas, evite atritos ou batidas.";gid://shopify/Product/8577773699367
gid://shopify/Product/8577773797671;Colar Pop Chain De Prata Com Ródio Negro;;;
gid://shopify/Metafield/30885808210215;;genero;"[""Feminino""]";gid://shopify/Product/8577773797671
gid://shopify/Metafield/30885808275751;;metal;Prata;gid://shopify/Product/8577773797671
gid://shopify/Metafield/30885808308519;;cobertura;Ródio Negro;gid://shopify/Product/8577773797671
gid://shopify/Metafield/30885808341287;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos;
Para peças em prata o primeiro banho é cortesia;
Para peças ocas, evite atritos ou batidas.";gid://shopify/Product/8577773797671
gid://shopify/Product/8577773928743;Piercing Pop Chain De Prata Com Ouro Amarelo;;;
gid://shopify/Metafield/30885809226023;;genero;"[""Feminino""]";gid://shopify/Product/8577773928743
gid://shopify/Metafield/30885809258791;;metal;Prata;gid://shopify/Product/8577773928743
gid://shopify/Metafield/30885809291559;;cobertura;Ouro Amarelo;gid://shopify/Product/8577773928743
gid://shopify/Metafield/30885809324327;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos;
Para peças em prata o primeiro banho é cortesia;
Para peças ocas, evite atritos ou batidas.";gid://shopify/Product/8577773928743
